,personNr1,personNr2,connection
0,19390428-7290,19440422-6418,partner of
0,19990318-6734,19960302-0229,partner of
0,19990318-6734,19940823-8995,partner of
0,19960302-0229,19940823-8995,partner of
0,20030101-2257,20030430-5712,partner of
0,19320718-9480,19331220-6013,partner of
0,19981016-8940,19960914-9458,partner of
0,19670508-4817,19690407-9381,partner of
0,19671027-3349,19700615-5796,partner of
0,19891013-0280,19901209-3346,partner of
0,19550212-2722,19560409-7333,partner of
0,19250101-9367,19290611-5247,partner of
0,19551217-1589,19580208-8774,partner of
0,19790727-6386,19810503-7471,partner of
0,20000102-1800,19951218-3858,partner of
0,19680610-5638,19960327-9119,partner of
0,19581008-3854,19651231-3410,partner of
0,20020101-0007,19420917-8249,child of
1,19420917-8249,20020101-0007,parent of
2,20020101-0007,19470122-4350,child of
3,19470122-4350,20020101-0007,parent of
0,19420917-8249,19470122-4350,partner of
0,20020101-0007,19991104-7547,partner of
0,19621120-3802,19690528-7952,partner of
0,19871013-5790,19931105-2290,partner of
0,20021105-2108,19710417-0276,child of
1,19710417-0276,20021105-2108,parent of
2,20021105-2108,19771013-8122,child of
3,19771013-8122,20021105-2108,parent of
0,19710417-0276,19771013-8122,partner of
0,20021105-2108,19980120-0814,partner of
0,19421012-4191,20000624-5833,partner of
0,19580112-3922,19611113-1865,partner of
0,19810225-3849,19850909-3546,partner of
0,19770817-2157,19800718-6881,partner of
0,19340804-3775,19400603-9634,partner of
0,19301224-5013,19330705-1399,partner of
0,19990416-6108,19970703-6580,partner of
0,19990416-6108,19940208-1407,partner of
0,19970703-6580,19940208-1407,partner of
0,19490130-9774,19561231-7555,partner of
0,20030101-0728,20090727-6896,partner of
0,19980504-3248,19961027-8450,partner of
0,19980504-3248,19940328-5077,partner of
0,19961027-8450,19940328-5077,partner of
0,19690304-9048,19760131-9385,partner of
0,19290729-5617,19300913-0409,partner of
0,19310510-4882,19340902-4773,partner of
0,19720902-3711,19780611-3812,partner of
0,19341225-3353,19411221-8753,partner of
0,19990226-9893,19970330-6785,partner of
0,19860512-6548,19900410-8406,partner of
0,19250101-1310,19261023-8990,partner of
0,19501110-1294,19571231-2560,partner of
0,19520817-3553,19520817-8622,partner of
0,19830711-2108,19880410-5183,partner of
0,20020517-5591,19510125-5718,child of
1,20030926-6095,19510125-5718,child of
2,19510125-5718,20020517-5591,parent of
3,19510125-5718,20030926-6095,parent of
4,20020517-5591,19581112-7310,child of
5,20030926-6095,19581112-7310,child of
6,19581112-7310,20020517-5591,parent of
7,19581112-7310,20030926-6095,parent of
8,20020517-5591,20030926-6095,siblings
0,19510125-5718,19581112-7310,partner of
0,20020517-5591,20000514-7935,partner of
0,20030926-6095,20000514-7935,partner of
0,19561206-6504,19621026-9182,partner of
0,19531028-2927,19600531-3743,partner of
0,19791118-4183,19830811-8725,partner of
0,19400420-5536,19420917-5245,partner of
0,19940821-4515,19940821-8193,partner of
0,19610826-0874,19660523-1852,partner of
0,19250101-1671,19290728-1474,partner of
0,19910731-9201,19961007-9638,partner of
0,20030101-5259,20030101-1283,partner of
0,19830423-7618,19890122-4778,partner of
0,19500407-2176,19520330-8836,partner of
0,19521117-8763,19570112-8827,partner of
0,19980101-5322,19970821-1480,partner of
0,19980101-5322,19941130-4703,partner of
0,19970821-1480,19941130-4703,partner of
0,19380104-4921,19400315-7133,partner of
0,19690122-8745,19741230-6303,partner of
0,19720708-6619,19760329-3010,partner of
0,19551203-6904,19561122-8620,partner of
0,20000101-5069,19940523-4821,partner of
0,20030101-4137,20040215-9829,partner of
0,19511123-6447,19581231-5155,partner of
0,19980826-7622,19960308-7844,partner of
0,19250101-1347,19301127-2889,partner of
0,19980711-5575,19960125-6016,partner of
0,19980711-5575,19940718-3833,partner of
0,19960125-6016,19940718-3833,partner of
0,20020416-4599,19691203-8910,child of
1,19691203-8910,20020416-4599,parent of
0,20031010-8453,19790905-8848,child of
1,19790905-8848,20031010-8453,parent of
2,20031010-8453,19810403-0475,child of
3,19810403-0475,20031010-8453,parent of
0,19790905-8848,19810403-0475,partner of
0,19671215-8012,19720506-2462,partner of
0,19560508-7868,19631231-4901,partner of
0,19431112-2413,19490708-9466,partner of
0,20001022-7261,20020722-6982,partner of
0,19770903-4947,19841231-6061,partner of
0,19591009-2494,19631124-2605,partner of
0,19670613-4538,19680205-2471,partner of
0,19750327-0377,19780406-7973,partner of
0,19971017-4392,20001128-2938,partner of
0,19250101-2549,19251008-5705,partner of
0,19580408-9385,19581012-3124,partner of
0,19910313-4390,19970205-3956,partner of
0,20030101-6655,20060831-9892,partner of
0,19730718-4311,19750925-1249,partner of
0,19860902-0703,19890714-4409,partner of
0,19980616-7370,19970330-6197,partner of
0,19630719-9561,19680522-8466,partner of
0,19480708-9330,19520226-1073,partner of
0,19630829-9162,19680412-8890,partner of
0,19311212-9387,19380330-3530,partner of
0,19381229-5678,19430306-7125,partner of
0,19520529-3109,19560918-1319,partner of
0,20030807-4106,19430922-3087,child of
1,19430922-3087,20030807-4106,parent of
0,20030807-4106,19980716-6381,partner of
0,19800513-4977,19840124-3048,partner of
0,20030101-4134,20041229-9559,partner of
0,19660330-7956,19700618-5512,partner of
0,19430625-9988,19450727-1785,partner of
0,19790502-4444,19841019-9471,partner of
0,19811013-7217,19851019-3849,partner of
0,19470214-4274,19520510-3652,partner of
0,19450113-9744,19450113-0319,partner of
0,19770207-1900,19821017-8054,partner of
0,19790722-9841,19830316-8377,partner of
0,20030329-2229,19591230-5056,child of
1,19591230-5056,20030329-2229,parent of
0,19250101-2919,19290424-7158,partner of
0,19971115-2929,19991010-3502,partner of
0,19580125-7487,19651231-9808,partner of
0,20020101-9087,19851111-4311,child of
1,19851111-4311,20020101-9087,parent of
0,19851111-4311,19900929-6510,partner of
0,19900929-6510,20020101-9087,partner of
0,19791218-2129,19840223-2284,partner of
0,19741228-8970,19761204-8283,partner of
0,19351006-2230,19410307-5061,partner of
0,19980929-0419,19970327-5519,partner of
0,19690420-9127,19741102-3636,partner of
0,19790914-1386,19831115-6101,partner of
0,19960601-6277,19950627-5940,partner of
0,19960601-6277,19950627-3605,partner of
0,19960601-6277,19960601-6277,partner of
0,19960601-6277,19950627-5940,partner of
0,19960601-6277,19950627-3605,partner of
0,19950627-5940,19950627-3605,partner of
0,19950627-5940,19960601-6277,partner of
0,19950627-5940,19950627-5940,partner of
0,19950627-5940,19950627-3605,partner of
0,19950627-3605,19960601-6277,partner of
0,19950627-3605,19950627-5940,partner of
0,19950627-3605,19950627-3605,partner of
0,19960601-6277,19950627-5940,partner of
0,19960601-6277,19950627-3605,partner of
0,19950627-5940,19950627-3605,partner of
0,19610130-9130,19630331-4498,partner of
0,19381126-8121,19420202-8430,partner of
0,19990125-1559,19960913-1222,partner of
0,19690116-5696,19701227-3273,partner of
0,19811218-1241,19831122-7070,partner of
0,19580807-3766,19610627-4162,partner of
0,19431110-4473,19500710-8012,partner of
0,19750506-8204,19750506-8623,partner of
0,19270312-8222,19341231-7304,partner of
0,20030102-1443,19490315-1916,child of
1,19490315-1916,20030102-1443,parent of
2,20030102-1443,19531217-0654,child of
3,19531217-0654,20030102-1443,parent of
0,19490315-1916,19531217-0654,partner of
0,19550924-5443,19590310-3220,partner of
0,19980505-7052,19960521-9809,partner of
0,19840903-9908,19880803-6513,partner of
0,19991231-7705,19970920-3495,partner of
0,19991231-7705,19940718-5012,partner of
0,19970920-3495,19940718-5012,partner of
0,19770517-5134,19830819-8661,partner of
0,19560201-7045,19620730-8962,partner of
0,19980209-5298,19960325-5746,partner of
0,19980105-4404,20000506-1018,partner of
0,19310414-6377,19380930-2087,partner of
0,19620126-4153,19640225-8999,partner of
0,19250101-7691,19271107-0630,partner of
0,19990227-7485,19960320-4104,partner of
0,19870923-1199,19930805-5745,partner of
0,20030101-2193,20050423-9677,partner of
0,19780926-5828,19810120-0945,partner of
0,19781017-0293,19810718-9652,partner of
0,19470220-6096,19471201-8799,partner of
0,20020325-5081,19441030-4081,child of
1,19441030-4081,20020325-5081,parent of
0,20020325-5081,19950809-5791,partner of
0,19861226-5340,19930510-9759,partner of
0,19250101-4486,19270905-7438,partner of
0,19980918-5886,19960108-7829,partner of
0,19980918-5886,19940101-3190,partner of
0,19960108-7829,19940101-3190,partner of
0,20030924-3328,19440812-7807,child of
1,19440812-7807,20030924-3328,parent of
0,19380927-9570,19400724-3732,partner of
0,19610914-4978,19650419-1907,partner of
0,19951101-5179,20021231-3709,partner of
0,19640224-1352,19690627-4524,partner of
0,19990901-0726,19970702-9547,partner of
0,20030101-8514,20050317-2169,partner of
0,19890218-5959,19960228-7482,partner of
0,19580506-5419,19581031-0031,partner of
0,19980101-3530,19960117-7996,partner of
0,20020101-5827,19740107-8579,child of
1,19740107-8579,20020101-5827,parent of
2,20020101-5827,19790714-8713,child of
3,19790714-8713,20020101-5827,parent of
0,19740107-8579,19790714-8713,partner of
0,20020207-6247,19671101-4563,child of
1,19671101-4563,20020207-6247,parent of
0,20030101-8246,20051229-8377,partner of
0,19740514-6651,19771126-1136,partner of
0,20000730-5240,19940811-7061,partner of
0,19470504-5763,19521018-6610,partner of
0,19360801-6892,19370804-3432,partner of
0,19810517-6573,19861009-2898,partner of
0,19861009-2898,19981226-2590,partner of
0,20020124-5965,19980708-3583,partner of
0,19250101-7764,19290402-3410,partner of
0,19480504-1704,19541222-4923,partner of
0,19860925-6225,19880218-1549,partner of
0,20020628-1476,20050331-3868,partner of
0,19511227-3301,19540515-5837,partner of
0,19680502-6619,19710104-2514,partner of
0,19821028-3344,19841027-0077,partner of
0,19561019-4729,19610627-5116,partner of
0,19530713-8176,19581113-8791,partner of
0,20020324-7095,20060627-9892,partner of
0,19611020-0603,19641220-7162,partner of
0,20000705-3242,19950731-9455,partner of
0,20030101-2502,20080102-9769,partner of
0,19250101-1235,19320323-9163,partner of
0,19680706-4541,19741214-7366,partner of
0,19481227-2573,19541106-3858,partner of
0,19650726-8728,19700406-8062,partner of
0,19300324-0158,19330926-1537,partner of
0,19340416-5555,19371114-2014,partner of
0,19360123-6418,19420310-0686,partner of
0,19861015-1647,19910827-3964,partner of
0,20030101-4885,20081210-2785,partner of
0,19510129-2064,19550611-8732,partner of
0,20030101-5922,20090309-5276,partner of
0,19640911-9330,19701122-4553,partner of
0,20030101-8649,20061205-7547,partner of
0,19790921-2315,19851125-9067,partner of
0,20000102-4702,19960313-1127,partner of
0,19511105-5792,19561123-2626,partner of
0,19400428-0615,19401120-9743,partner of
0,19660208-2423,19680720-1900,partner of
0,19981111-9125,19961108-1964,partner of
0,19741006-2388,19800801-1694,partner of
0,19980122-2873,19970328-2592,partner of
0,19400123-0697,19420115-4986,partner of
0,19540605-6877,19570309-2295,partner of
0,19870225-8062,19920528-7078,partner of
0,19341113-0356,19360817-9972,partner of
0,19651027-2297,19690201-4933,partner of
0,19361112-5463,19361112-7201,partner of
0,19460727-9292,19500111-3742,partner of
0,19731219-9095,19780624-1255,partner of
0,19810102-6992,19831103-5875,partner of
0,19370322-6692,19421022-8448,partner of
0,19600304-0882,19651215-9886,partner of
0,19750509-1492,19800620-5970,partner of
0,19970714-9050,20030606-7688,partner of
0,19450512-6852,19481119-3080,partner of
0,19570701-3534,19590614-3045,partner of
0,19610811-4243,19651222-3031,partner of
0,19800108-5454,19840605-1466,partner of
0,19720808-9219,19791203-8842,partner of
0,19970203-0970,19970203-6567,partner of
0,19980523-7001,19960516-4315,partner of
0,20021214-4611,19520309-9792,child of
1,19520309-9792,20021214-4611,parent of
0,19330526-7188,19400218-4453,partner of
0,20010427-2813,19951111-6776,partner of
0,19890605-1914,19950827-6852,partner of
0,19691015-4844,19711017-4892,partner of
0,19710720-2246,19761013-5275,partner of
0,19350219-2549,19420119-4760,partner of
0,19990114-1455,19960424-2839,partner of
0,19711120-1948,19731024-0442,partner of
0,19551026-5650,19620504-4986,partner of
0,19850819-8194,19880512-4899,partner of
0,19550509-6610,19600229-1872,partner of
0,19510826-3316,19550530-4166,partner of
0,19250101-6564,19261106-2549,partner of
0,19750822-8701,19800309-9241,partner of
0,19930804-2162,20001231-4357,partner of
0,20030101-2923,20070227-7843,partner of
0,20030101-1248,20080829-8056,partner of
0,20001022-2764,20020725-7526,partner of
0,19461118-3559,19510126-2466,partner of
0,19361009-5105,19371211-1707,partner of
0,19950314-7987,19980524-5240,partner of
0,19950314-7987,19950314-7987,partner of
0,19950314-7987,19980524-4080,partner of
0,19950314-7987,19980524-5240,partner of
0,19980524-5240,19950314-7987,partner of
0,19980524-5240,19980524-4080,partner of
0,19980524-5240,19980524-5240,partner of
0,19950314-7987,19980524-4080,partner of
0,19950314-7987,19980524-5240,partner of
0,19980524-4080,19980524-5240,partner of
0,19800922-5981,19871118-6908,partner of
0,20020416-0666,20020416-3612,partner of
0,19790310-9857,19820413-5899,partner of
0,20030101-2177,20040212-2221,partner of
0,19421120-0870,19421120-2657,partner of
0,19981121-5512,19961114-7683,partner of
0,19981121-5512,19940920-3502,partner of
0,19961114-7683,19940920-3502,partner of
0,19590606-3611,19661231-0436,partner of
0,19580419-1516,19601216-8540,partner of
0,19620816-5261,19671114-0663,partner of
0,19381107-9404,19411015-9137,partner of
0,19980430-8530,19960828-2578,partner of
0,19980430-8530,19960828-1766,partner of
0,19980430-8530,19980430-8530,partner of
0,19980430-8530,19960828-2578,partner of
0,19980430-8530,19960828-1766,partner of
0,19960828-2578,19960828-1766,partner of
0,19960828-2578,19980430-8530,partner of
0,19960828-2578,19960828-2578,partner of
0,19960828-2578,19960828-1766,partner of
0,19960828-1766,19980430-8530,partner of
0,19960828-1766,19960828-2578,partner of
0,19960828-1766,19960828-1766,partner of
0,19980430-8530,19960828-2578,partner of
0,19980430-8530,19960828-1766,partner of
0,19960828-2578,19960828-1766,partner of
0,19420420-0425,19460809-8335,partner of
0,20010228-8710,19990121-1579,partner of
0,20010228-8710,19960923-7531,partner of
0,19990121-1579,19960923-7531,partner of
0,19940318-8050,19970129-8659,partner of
0,19980907-3977,19960823-0673,partner of
0,19800401-3725,19830612-7737,partner of
0,19570510-1452,19570510-8784,partner of
0,19901017-0761,19960120-1655,partner of
0,19571125-8446,19600715-2360,partner of
0,20030101-3687,20040803-2692,partner of
0,19741127-2689,19781007-3360,partner of
0,19730106-5023,19771208-2478,partner of
0,19920510-6497,19950727-1189,partner of
0,20030101-1789,20030101-2915,partner of
0,19980725-5003,19970323-2080,partner of
0,19741218-5340,19771121-5178,partner of
0,19410923-6076,19440611-6895,partner of
0,20010225-2541,19991231-5831,partner of
0,20010225-2541,19970228-0416,partner of
0,20010225-2541,19940310-4805,partner of
0,19991231-5831,19970228-0416,partner of
0,19991231-5831,19940310-4805,partner of
0,19970228-0416,19940310-4805,partner of
0,19500303-6574,19571231-8619,partner of
0,19651010-4673,19721231-2007,partner of
0,19590220-4054,19610514-6945,partner of
0,19740414-4019,19790430-4623,partner of
0,19980911-4214,19991203-3070,partner of
0,19860127-2843,19861123-4464,partner of
0,19720320-3740,19760220-4145,partner of
0,19730312-7504,19780713-1316,partner of
0,19760507-8442,19790521-8077,partner of
0,19690909-8631,19710502-9758,partner of
0,19711125-1270,19740904-3715,partner of
0,19701014-0812,19760325-2662,partner of
0,19410903-5005,19481231-6363,partner of
0,19491219-1491,19541031-2164,partner of
0,20030101-8729,20060806-0418,partner of
0,20030101-6220,20100709-7431,partner of
0,19360107-8870,19390925-9360,partner of
0,19990227-9108,19960711-7240,partner of
0,20030101-3899,20031030-1804,partner of
0,19540409-5184,19540409-0748,partner of
0,19751022-9974,19751022-1088,partner of
0,19520604-0397,19540712-0305,partner of
0,19250101-1914,19311215-5782,partner of
0,19990103-0364,19960101-7282,partner of
0,19501128-6381,19501128-8629,partner of
0,19490718-5803,19521123-0473,partner of
0,19301110-0096,19371216-1675,partner of
0,19930415-2903,19980716-6760,partner of
0,19410307-7979,19460224-1886,partner of
0,20000615-4896,20010705-3731,partner of
