,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,barn0_3,barn4_6,barn7_10,barn11_15,barn16_17,barn18plus,barn18_19,barn20plus,PersonNr,famID,FodesleAr,Alder
186,20163,532,104i,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",0,0,0,0,0,0,0,1,19010414-2112,19010414-2112,1901,79
187,75393,532,106g,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",0,0,0,0,0,0,0,0,19990130-5847,19010414-2112,1999,-97
188,26051,413,529x,Övrig ingenjörsutbildning (eftergymnasial),1,1,0,0,0,0,0,0,19101216-2325,19010414-2112,1910,88
189,33613,300,723s,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,1,0,0,0,0,1,0,20000501-3012,19010414-2112,2000,-89
190,68511,557,229,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,0,0,0,0,0,19260707-1837,19260707-1837,1926,74
191,27267,531,312f,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,0,1,0,0,0,0,19690605-7758,19260707-1837,1969,-42
192,74635,300,761j,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,1,1,0,0,0,0,0,1,19931021-5316,19320506-2175,1993,-23
193,96773,527,143a,Förskollärarutbildning                                                                              ,0,0,0,0,0,0,1,1,19450425-6339,19320506-2175,1945,48
194,11385,6,621,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19320506-2175,19320506-2175,1932,13
195,34712,5,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,1,0,1,0,0,0,0,0,19851008-9941,19320506-2175,1985,-52
196,18326,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,1,0,0,1,0,0,0,19610804-2121,19610804-2121,1961,24
197,43831,6,999f,"Eftergymnasial utbildning, okänd inriktning                                                                   ",1,0,0,0,0,0,0,1,19690420-8147,19690420-8147,1969,-7
198,45916,5,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,1,0,0,2,19651103-3904,19240926-7571,1965,3
199,27863,4,725f,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19820426-3565,19240926-7571,1982,-16
200,66917,532,105n,"Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 ",0,1,1,0,0,0,1,3,19240926-7571,19240926-7571,1924,58
201,33420,4,213d,"Medieproduktion, eftergymnasial utbildning                                                          ",1,2,2,1,0,0,0,0,19981220-6452,19240926-7571,1998,-74
202,50635,536,529x,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,0,0,0,0,0,19170426-2320,19170426-2320,1917,81
203,82904,537,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,0,0,0,0,0,19480218-3242,19170426-2320,1948,-30
204,60649,332,340a,Ekonomisk gymnasieutbildning,0,0,0,0,0,0,0,0,19950524-3404,19170426-2320,1995,-46
205,58820,6,212c,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,0,0,0,0,0,19501202-3138,19170426-2320,1950,44
206,69697,300,840x,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19451108-2271,19400115-4930,1945,4
207,74882,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,1,0,0,0,0,19420902-1262,19400115-4930,1942,3
208,65566,527,143b,Fritidspedagogutbildning                                                                            ,0,1,1,0,0,0,0,0,19400930-7190,19400115-4930,1940,2
209,49645,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,1,0,0,0,0,0,0,0,19400115-4930,19400115-4930,1940,0
210,18693,522,105a,"Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 ",0,0,0,0,0,0,0,0,19790514-2435,19790514-2435,1979,-38
211,76656,325,582f,Gymnasieutbildning inom energi och VVS       ,0,0,0,2,0,0,1,0,20020710-2094,20020710-2094,2002,-22
212,53324,532,108e,"Minst 30 högskolepoäng inom tjänster, ej examen                                         ",0,0,0,0,0,0,0,0,19731125-5979,19151013-4980,1973,28
213,16556,413,529b,Övrig ingenjörsutbildning (eftergymnasial),1,0,1,2,0,0,1,1,19961228-6494,19151013-4980,1996,-23
214,96136,300,101j,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,1,1,4,1,1,0,1,0,19820427-7962,19151013-4980,1982,14
215,49176,5,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19151013-4980,19151013-4980,1915,67
216,96464,300,213t,Gymnasial utbildning för medieproduktion                                                            ,0,1,1,0,0,0,0,0,19311130-9897,19311130-9897,1931,-16
217,63955,5,762b,Social service- och omsorgsutbildning                                                                            ,1,1,1,1,0,0,0,0,19470102-9105,19330726-8956,1947,-15
218,80293,533,311y,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,0,19330726-8956,19330726-8956,1933,14
219,86275,547,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19880818-8580,19330726-8956,1988,-54
220,64367,537,526b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",1,1,0,0,1,0,0,0,19090120-7020,19090120-7020,1909,79
221,59530,300,761y,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19620823-6423,19090120-7020,1962,-52
222,70126,537,146i,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,0,0,0,0,0,0,0,19430302-6213,19430302-6213,1943,19
223,19202,513,321j,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,2,0,1,0,1,0,19490308-5917,19430302-6213,1949,-5
224,91628,300,761p,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19651009-9421,19651009-9421,1965,-15
225,21689,300,104i,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",2,0,0,0,2,0,0,1,19050810-9071,19050810-9071,1905,60
226,84558,556,322b,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,1,0,0,1,0,19510909-9643,19510909-9643,1951,-45
227,48935,300,622c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,0,0,0,0,0,0,0,19660626-4667,19510909-9643,1966,-14
228,97426,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,1,2,0,0,0,0,0,1,19930622-2821,19510909-9643,1993,-26
229,16733,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,1,0,0,0,0,0,1,19301028-7187,19301028-7187,1930,63
230,79756,327,543d,Gymnasieutbildning inom processteknik       ,1,1,1,3,2,0,0,0,19581218-8625,19301028-7187,1958,-28
231,52460,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,0,0,0,0,19590815-7753,19301028-7187,1959,0
232,11579,613,321z,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19870825-6701,19301028-7187,1987,-27
233,85681,200,010a,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19420725-7611,19420725-7611,1942,45
234,11071,557,721p,Läkarutbildning                                                                                     ,0,0,0,0,0,0,0,0,19570124-7169,19420725-7611,1957,-14
235,37657,536,526b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",0,0,0,0,0,0,0,0,20010225-5790,19420725-7611,2001,-43
236,16471,5,840y,Transportutbildning på eftergymnasial nivå                                                          ,2,0,2,3,0,0,0,1,19920916-8995,19920916-8995,1992,9
237,52717,412,210b,"Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        ",0,0,0,0,0,0,0,0,19560304-5271,19010904-3298,1956,36
238,91786,531,312v,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,0,0,0,0,1,0,19561230-7915,19010904-3298,1956,0
239,35220,55,541x,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",1,0,1,0,1,0,2,0,19700305-9810,19010904-3298,1970,-13
240,18423,522,107f,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,1,0,2,0,0,0,0,19010904-3298,19010904-3298,1901,69
241,69572,537,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,0,0,0,1,1,19821028-5365,19170301-4568,1982,-80
242,16379,553,311a,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,1,0,1,1,0,1,0,19170301-4568,19170301-4568,1917,65
243,56758,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,0,0,0,0,0,0,19050730-1784,19050730-1784,1905,12
244,97401,412,104b,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",0,0,0,1,0,0,0,0,19160405-3907,19160405-3907,1916,-10
245,94695,537,149d,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19850111-4921,19850111-4921,1985,-68
246,61950,300,840v,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19140925-2786,19140925-2786,1914,71
247,93931,6,724b,Tandläkarutbildning                                                                                 ,1,2,0,0,2,0,1,0,19521024-5224,19511214-3110,1952,-37
248,85805,5,725d,Biomedicinsk analytikerutbildning                                         ,0,1,0,0,2,0,3,0,19511214-3110,19511214-3110,1951,0
249,61874,200,010a,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19731226-9365,19511214-3110,1973,-22
250,66416,5,999w,"Eftergymnasial utbildning, okänd inriktning                                                                   ",0,0,0,1,1,0,0,0,19720830-9696,19040518-5581,1972,1
251,38448,6,623m,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,0,0,0,0,0,0,0,0,19050112-9613,19040518-5581,1905,67
252,33888,6,863v,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,1,0,2,0,19040518-5581,19040518-5581,1904,1
253,82586,417,146a,Yrkeslärarutbildning                                                                                ,0,0,0,1,0,0,1,0,19460419-6400,19460419-6400,1946,-41
254,40542,4,725d,Biomedicinsk analytikerutbildning                                         ,0,0,1,0,0,0,0,1,19021107-7909,19021107-7909,1902,43
255,53195,300,761g,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,1,0,0,0,0,0,0,0,19490718-6510,19021107-7909,1949,-46
256,66236,557,724x,Tandläkarutbildning                                                                                 ,0,0,0,0,0,0,0,0,19301109-2416,19301109-2416,1930,18
257,78780,330,525b,Gymnasieutbildning inom fordonsteknik            ,1,0,0,1,1,0,0,0,19530504-1974,19301109-2416,1953,-22
258,90666,532,108r,"Minst 30 högskolepoäng inom tjänster, ej examen                                         ",0,0,0,0,0,0,1,0,19150909-3149,19150909-3149,1915,38
259,13272,300,104b,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,2,2,2,0,1,1,19150507-1488,19000404-7201,1915,0
260,60188,532,104z,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",0,0,0,0,0,0,0,0,19091107-9762,19000404-7201,1909,5
261,38941,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,0,0,0,0,19000404-7201,19000404-7201,1900,9
262,58949,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,0,1,0,19520211-6300,19300129-2837,1952,-51
263,10528,633,311h,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,1,1,19300129-2837,19300129-2837,1930,22
264,30825,522,210b,"Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        ",0,0,0,0,0,0,0,0,20020403-8021,19300129-2837,2002,-71
265,51311,300,840m,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19250825-3639,19250825-3639,1925,77
